eps,min_samples,n_clusters,silhouette_score,davies_bouldin_index,n_outliers,percentage_outliers
1.1,111,0,-1.0,-1.0,14201,1.0
1.1,121,0,-1.0,-1.0,14201,1.0
1.1,131,0,-1.0,-1.0,14201,1.0
1.1,141,0,-1.0,-1.0,14201,1.0
1.1,151,0,-1.0,-1.0,14201,1.0
1.1,161,0,-1.0,-1.0,14201,1.0
1.1,171,0,-1.0,-1.0,14201,1.0
1.1,181,0,-1.0,-1.0,14201,1.0
1.1,191,0,-1.0,-1.0,14201,1.0
1.1,201,0,-1.0,-1.0,14201,1.0
1.1,211,0,-1.0,-1.0,14201,1.0
1.1,221,0,-1.0,-1.0,14201,1.0
1.1,231,0,-1.0,-1.0,14201,1.0
1.1,241,0,-1.0,-1.0,14201,1.0
1.1,251,0,-1.0,-1.0,14201,1.0
1.1,261,0,-1.0,-1.0,14201,1.0
1.1,271,0,-1.0,-1.0,14201,1.0
1.1,281,0,-1.0,-1.0,14201,1.0
1.1,291,0,-1.0,-1.0,14201,1.0
1.1,301,0,-1.0,-1.0,14201,1.0
1.1,311,0,-1.0,-1.0,14201,1.0
1.1,321,0,-1.0,-1.0,14201,1.0
1.1,331,0,-1.0,-1.0,14201,1.0
1.1,341,0,-1.0,-1.0,14201,1.0
1.1,351,0,-1.0,-1.0,14201,1.0
1.1,361,0,-1.0,-1.0,14201,1.0
1.1,371,0,-1.0,-1.0,14201,1.0
1.1,381,0,-1.0,-1.0,14201,1.0
1.1,391,0,-1.0,-1.0,14201,1.0
1.1,401,0,-1.0,-1.0,14201,1.0
1.1,411,0,-1.0,-1.0,14201,1.0
1.1,421,0,-1.0,-1.0,14201,1.0
1.1,431,0,-1.0,-1.0,14201,1.0
1.1,441,0,-1.0,-1.0,14201,1.0
1.1,451,0,-1.0,-1.0,14201,1.0
1.1,461,0,-1.0,-1.0,14201,1.0
1.1,471,0,-1.0,-1.0,14201,1.0
1.1,481,0,-1.0,-1.0,14201,1.0
1.1,491,0,-1.0,-1.0,14201,1.0
1.1,501,0,-1.0,-1.0,14201,1.0
1.1,511,0,-1.0,-1.0,14201,1.0
1.1,521,0,-1.0,-1.0,14201,1.0
1.1,531,0,-1.0,-1.0,14201,1.0
1.1,541,0,-1.0,-1.0,14201,1.0
1.1,551,0,-1.0,-1.0,14201,1.0
1.1,561,0,-1.0,-1.0,14201,1.0
1.1,571,0,-1.0,-1.0,14201,1.0
1.1,581,0,-1.0,-1.0,14201,1.0
1.1,591,0,-1.0,-1.0,14201,1.0
1.1,601,0,-1.0,-1.0,14201,1.0
1.1,611,0,-1.0,-1.0,14201,1.0
1.1,621,0,-1.0,-1.0,14201,1.0
1.1,631,0,-1.0,-1.0,14201,1.0
1.1,641,0,-1.0,-1.0,14201,1.0
1.1,651,0,-1.0,-1.0,14201,1.0
1.1,661,0,-1.0,-1.0,14201,1.0
1.1,671,0,-1.0,-1.0,14201,1.0
1.1,681,0,-1.0,-1.0,14201,1.0
1.1,691,0,-1.0,-1.0,14201,1.0
1.1,701,0,-1.0,-1.0,14201,1.0
1.1,711,0,-1.0,-1.0,14201,1.0
1.1,721,0,-1.0,-1.0,14201,1.0
1.1,731,0,-1.0,-1.0,14201,1.0
1.1,741,0,-1.0,-1.0,14201,1.0
1.1,751,0,-1.0,-1.0,14201,1.0
1.1,761,0,-1.0,-1.0,14201,1.0
1.1,771,0,-1.0,-1.0,14201,1.0
1.1,781,0,-1.0,-1.0,14201,1.0
1.1,791,0,-1.0,-1.0,14201,1.0
1.1,801,0,-1.0,-1.0,14201,1.0
1.1,811,0,-1.0,-1.0,14201,1.0
1.1,821,0,-1.0,-1.0,14201,1.0
1.1,831,0,-1.0,-1.0,14201,1.0
1.1,841,0,-1.0,-1.0,14201,1.0
1.1,851,0,-1.0,-1.0,14201,1.0
1.1,861,0,-1.0,-1.0,14201,1.0
1.1,871,0,-1.0,-1.0,14201,1.0
1.1,881,0,-1.0,-1.0,14201,1.0
1.1,891,0,-1.0,-1.0,14201,1.0
1.2,1,11355,0.06496375200580018,0.5936637788092234,0,0.0
1.2,11,1,0.1685959929389194,0.8642938791435474,14183,0.9987324836279136
1.2,21,0,-1.0,-1.0,14201,1.0
1.2,31,0,-1.0,-1.0,14201,1.0
1.2,41,0,-1.0,-1.0,14201,1.0
1.2,51,0,-1.0,-1.0,14201,1.0
1.2,61,0,-1.0,-1.0,14201,1.0
1.2,71,0,-1.0,-1.0,14201,1.0
1.2,81,0,-1.0,-1.0,14201,1.0
1.2,91,0,-1.0,-1.0,14201,1.0
1.2,101,0,-1.0,-1.0,14201,1.0
1.2,111,0,-1.0,-1.0,14201,1.0
1.2,121,0,-1.0,-1.0,14201,1.0
1.2,131,0,-1.0,-1.0,14201,1.0
1.2,141,0,-1.0,-1.0,14201,1.0
1.2,151,0,-1.0,-1.0,14201,1.0
1.2,161,0,-1.0,-1.0,14201,1.0
1.2,171,0,-1.0,-1.0,14201,1.0
1.2,181,0,-1.0,-1.0,14201,1.0
1.2,191,0,-1.0,-1.0,14201,1.0
1.2,201,0,-1.0,-1.0,14201,1.0
1.2,211,0,-1.0,-1.0,14201,1.0
1.2,221,0,-1.0,-1.0,14201,1.0
1.2,231,0,-1.0,-1.0,14201,1.0
1.2,241,0,-1.0,-1.0,14201,1.0
1.2,251,0,-1.0,-1.0,14201,1.0
1.2,261,0,-1.0,-1.0,14201,1.0
1.2,271,0,-1.0,-1.0,14201,1.0
1.2,281,0,-1.0,-1.0,14201,1.0
1.2,291,0,-1.0,-1.0,14201,1.0
1.2,301,0,-1.0,-1.0,14201,1.0
1.2,311,0,-1.0,-1.0,14201,1.0
1.2,321,0,-1.0,-1.0,14201,1.0
1.2,331,0,-1.0,-1.0,14201,1.0
1.2,341,0,-1.0,-1.0,14201,1.0
1.2,351,0,-1.0,-1.0,14201,1.0
1.2,361,0,-1.0,-1.0,14201,1.0
1.2,371,0,-1.0,-1.0,14201,1.0
1.2,381,0,-1.0,-1.0,14201,1.0
1.2,391,0,-1.0,-1.0,14201,1.0
1.2,401,0,-1.0,-1.0,14201,1.0
1.2,411,0,-1.0,-1.0,14201,1.0
1.2,421,0,-1.0,-1.0,14201,1.0
1.2,431,0,-1.0,-1.0,14201,1.0
1.2,441,0,-1.0,-1.0,14201,1.0
1.2,451,0,-1.0,-1.0,14201,1.0
1.2,461,0,-1.0,-1.0,14201,1.0
1.2,471,0,-1.0,-1.0,14201,1.0
1.2,481,0,-1.0,-1.0,14201,1.0
1.2,491,0,-1.0,-1.0,14201,1.0
1.2,501,0,-1.0,-1.0,14201,1.0
1.2,511,0,-1.0,-1.0,14201,1.0
1.2,521,0,-1.0,-1.0,14201,1.0
1.2,531,0,-1.0,-1.0,14201,1.0
1.2,541,0,-1.0,-1.0,14201,1.0
1.2,551,0,-1.0,-1.0,14201,1.0
1.2,561,0,-1.0,-1.0,14201,1.0
1.2,571,0,-1.0,-1.0,14201,1.0
1.2,581,0,-1.0,-1.0,14201,1.0
1.2,591,0,-1.0,-1.0,14201,1.0
1.2,601,0,-1.0,-1.0,14201,1.0
1.2,611,0,-1.0,-1.0,14201,1.0
1.2,621,0,-1.0,-1.0,14201,1.0
1.2,631,0,-1.0,-1.0,14201,1.0
1.2,641,0,-1.0,-1.0,14201,1.0
1.2,651,0,-1.0,-1.0,14201,1.0
1.2,661,0,-1.0,-1.0,14201,1.0
1.2,671,0,-1.0,-1.0,14201,1.0
1.2,681,0,-1.0,-1.0,14201,1.0
1.2,691,0,-1.0,-1.0,14201,1.0
1.2,701,0,-1.0,-1.0,14201,1.0
1.2,711,0,-1.0,-1.0,14201,1.0
1.2,721,0,-1.0,-1.0,14201,1.0
1.2,731,0,-1.0,-1.0,14201,1.0
1.2,741,0,-1.0,-1.0,14201,1.0
1.2,751,0,-1.0,-1.0,14201,1.0
1.2,761,0,-1.0,-1.0,14201,1.0
1.2,771,0,-1.0,-1.0,14201,1.0
1.2,781,0,-1.0,-1.0,14201,1.0
1.2,791,0,-1.0,-1.0,14201,1.0
1.2,801,0,-1.0,-1.0,14201,1.0
1.2,811,0,-1.0,-1.0,14201,1.0
1.2,821,0,-1.0,-1.0,14201,1.0
1.2,831,0,-1.0,-1.0,14201,1.0
1.2,841,0,-1.0,-1.0,14201,1.0
1.2,851,0,-1.0,-1.0,14201,1.0
1.2,861,0,-1.0,-1.0,14201,1.0
1.2,871,0,-1.0,-1.0,14201,1.0
1.2,881,0,-1.0,-1.0,14201,1.0
1.2,891,0,-1.0,-1.0,14201,1.0
1.3,1,9582,-0.038222482882864096,0.8588167476729883,0,0.0
1.3,11,13,-0.3228251511488079,1.5865557902718221,14027,0.9877473417364975
1.3,21,0,-1.0,-1.0,14201,1.0
1.3,31,0,-1.0,-1.0,14201,1.0
1.3,41,0,-1.0,-1.0,14201,1.0
1.3,51,0,-1.0,-1.0,14201,1.0
1.3,61,0,-1.0,-1.0,14201,1.0
1.3,71,0,-1.0,-1.0,14201,1.0
1.3,81,0,-1.0,-1.0,14201,1.0
1.3,91,0,-1.0,-1.0,14201,1.0
1.3,101,0,-1.0,-1.0,14201,1.0
1.3,111,0,-1.0,-1.0,14201,1.0
1.3,121,0,-1.0,-1.0,14201,1.0
1.3,131,0,-1.0,-1.0,14201,1.0
1.3,141,0,-1.0,-1.0,14201,1.0
1.3,151,0,-1.0,-1.0,14201,1.0
1.3,161,0,-1.0,-1.0,14201,1.0
1.3,171,0,-1.0,-1.0,14201,1.0
1.3,181,0,-1.0,-1.0,14201,1.0
1.3,191,0,-1.0,-1.0,14201,1.0
1.3,201,0,-1.0,-1.0,14201,1.0
1.3,211,0,-1.0,-1.0,14201,1.0
1.3,221,0,-1.0,-1.0,14201,1.0
1.3,231,0,-1.0,-1.0,14201,1.0
1.3,241,0,-1.0,-1.0,14201,1.0
1.3,251,0,-1.0,-1.0,14201,1.0
1.3,261,0,-1.0,-1.0,14201,1.0
1.3,271,0,-1.0,-1.0,14201,1.0
1.3,281,0,-1.0,-1.0,14201,1.0
1.3,291,0,-1.0,-1.0,14201,1.0
1.3,301,0,-1.0,-1.0,14201,1.0
1.3,311,0,-1.0,-1.0,14201,1.0
1.3,321,0,-1.0,-1.0,14201,1.0
1.3,331,0,-1.0,-1.0,14201,1.0
1.3,341,0,-1.0,-1.0,14201,1.0
1.3,351,0,-1.0,-1.0,14201,1.0
1.3,361,0,-1.0,-1.0,14201,1.0
1.3,371,0,-1.0,-1.0,14201,1.0
1.3,381,0,-1.0,-1.0,14201,1.0
1.3,391,0,-1.0,-1.0,14201,1.0
1.3,401,0,-1.0,-1.0,14201,1.0
1.3,411,0,-1.0,-1.0,14201,1.0
1.3,421,0,-1.0,-1.0,14201,1.0
1.3,431,0,-1.0,-1.0,14201,1.0
1.3,441,0,-1.0,-1.0,14201,1.0
1.3,451,0,-1.0,-1.0,14201,1.0
1.3,461,0,-1.0,-1.0,14201,1.0
1.3,471,0,-1.0,-1.0,14201,1.0
1.3,481,0,-1.0,-1.0,14201,1.0
1.3,491,0,-1.0,-1.0,14201,1.0
1.3,501,0,-1.0,-1.0,14201,1.0
1.3,511,0,-1.0,-1.0,14201,1.0
1.3,521,0,-1.0,-1.0,14201,1.0
1.3,531,0,-1.0,-1.0,14201,1.0
1.3,541,0,-1.0,-1.0,14201,1.0
1.3,551,0,-1.0,-1.0,14201,1.0
1.3,561,0,-1.0,-1.0,14201,1.0
1.3,571,0,-1.0,-1.0,14201,1.0
1.3,581,0,-1.0,-1.0,14201,1.0
1.3,591,0,-1.0,-1.0,14201,1.0
1.3,601,0,-1.0,-1.0,14201,1.0
1.3,611,0,-1.0,-1.0,14201,1.0
1.3,621,0,-1.0,-1.0,14201,1.0
1.3,631,0,-1.0,-1.0,14201,1.0
1.3,641,0,-1.0,-1.0,14201,1.0
1.3,651,0,-1.0,-1.0,14201,1.0
1.3,661,0,-1.0,-1.0,14201,1.0
1.3,671,0,-1.0,-1.0,14201,1.0
1.3,681,0,-1.0,-1.0,14201,1.0
1.3,691,0,-1.0,-1.0,14201,1.0
1.3,701,0,-1.0,-1.0,14201,1.0
1.3,711,0,-1.0,-1.0,14201,1.0
1.3,721,0,-1.0,-1.0,14201,1.0
1.3,731,0,-1.0,-1.0,14201,1.0
1.3,741,0,-1.0,-1.0,14201,1.0
1.3,751,0,-1.0,-1.0,14201,1.0
1.3,761,0,-1.0,-1.0,14201,1.0
1.3,771,0,-1.0,-1.0,14201,1.0
1.3,781,0,-1.0,-1.0,14201,1.0
1.3,791,0,-1.0,-1.0,14201,1.0
1.3,801,0,-1.0,-1.0,14201,1.0
1.3,811,0,-1.0,-1.0,14201,1.0
1.3,821,0,-1.0,-1.0,14201,1.0
1.3,831,0,-1.0,-1.0,14201,1.0
1.3,841,0,-1.0,-1.0,14201,1.0
1.3,851,0,-1.0,-1.0,14201,1.0
1.3,861,0,-1.0,-1.0,14201,1.0
1.3,871,0,-1.0,-1.0,14201,1.0
1.3,881,0,-1.0,-1.0,14201,1.0
1.3,891,0,-1.0,-1.0,14201,1.0
1.4,1,7511,-0.15752496748809572,0.8712474915296838,0,0.0
1.4,11,25,-0.3420189360452399,1.820799968930726,13266,0.9341595662277304
1.4,21,1,-0.024485820301791975,1.4719665472810504,14169,0.9977466375607351
1.4,31,0,-1.0,-1.0,14201,1.0
1.4,41,0,-1.0,-1.0,14201,1.0
1.4,51,0,-1.0,-1.0,14201,1.0
1.4,61,0,-1.0,-1.0,14201,1.0
1.4,71,0,-1.0,-1.0,14201,1.0
1.4,81,0,-1.0,-1.0,14201,1.0
1.4,91,0,-1.0,-1.0,14201,1.0
1.4,101,0,-1.0,-1.0,14201,1.0
1.4,111,0,-1.0,-1.0,14201,1.0
1.4,121,0,-1.0,-1.0,14201,1.0
1.4,131,0,-1.0,-1.0,14201,1.0
1.4,141,0,-1.0,-1.0,14201,1.0
1.4,151,0,-1.0,-1.0,14201,1.0
1.4,161,0,-1.0,-1.0,14201,1.0
1.4,171,0,-1.0,-1.0,14201,1.0
1.4,181,0,-1.0,-1.0,14201,1.0
1.4,191,0,-1.0,-1.0,14201,1.0
1.4,201,0,-1.0,-1.0,14201,1.0
1.4,211,0,-1.0,-1.0,14201,1.0
1.4,221,0,-1.0,-1.0,14201,1.0
1.4,231,0,-1.0,-1.0,14201,1.0
1.4,241,0,-1.0,-1.0,14201,1.0
1.4,251,0,-1.0,-1.0,14201,1.0
1.4,261,0,-1.0,-1.0,14201,1.0
1.4,271,0,-1.0,-1.0,14201,1.0
1.4,281,0,-1.0,-1.0,14201,1.0
1.4,291,0,-1.0,-1.0,14201,1.0
1.4,301,0,-1.0,-1.0,14201,1.0
1.4,311,0,-1.0,-1.0,14201,1.0
1.4,321,0,-1.0,-1.0,14201,1.0
1.4,331,0,-1.0,-1.0,14201,1.0
1.4,341,0,-1.0,-1.0,14201,1.0
1.4,351,0,-1.0,-1.0,14201,1.0
1.4,361,0,-1.0,-1.0,14201,1.0
1.4,371,0,-1.0,-1.0,14201,1.0
1.4,381,0,-1.0,-1.0,14201,1.0
1.4,391,0,-1.0,-1.0,14201,1.0
1.4,401,0,-1.0,-1.0,14201,1.0
1.4,411,0,-1.0,-1.0,14201,1.0
1.4,421,0,-1.0,-1.0,14201,1.0
1.4,431,0,-1.0,-1.0,14201,1.0
1.4,441,0,-1.0,-1.0,14201,1.0
1.4,451,0,-1.0,-1.0,14201,1.0
1.4,461,0,-1.0,-1.0,14201,1.0
1.4,471,0,-1.0,-1.0,14201,1.0
1.4,481,0,-1.0,-1.0,14201,1.0
1.4,491,0,-1.0,-1.0,14201,1.0
1.4,501,0,-1.0,-1.0,14201,1.0
1.4,511,0,-1.0,-1.0,14201,1.0
1.4,521,0,-1.0,-1.0,14201,1.0
1.4,531,0,-1.0,-1.0,14201,1.0
1.4,541,0,-1.0,-1.0,14201,1.0
1.4,551,0,-1.0,-1.0,14201,1.0
1.4,561,0,-1.0,-1.0,14201,1.0
1.4,571,0,-1.0,-1.0,14201,1.0
1.4,581,0,-1.0,-1.0,14201,1.0
1.4,591,0,-1.0,-1.0,14201,1.0
1.4,601,0,-1.0,-1.0,14201,1.0
1.4,611,0,-1.0,-1.0,14201,1.0
1.4,621,0,-1.0,-1.0,14201,1.0
1.4,631,0,-1.0,-1.0,14201,1.0
1.4,641,0,-1.0,-1.0,14201,1.0
1.4,651,0,-1.0,-1.0,14201,1.0
1.4,661,0,-1.0,-1.0,14201,1.0
1.4,671,0,-1.0,-1.0,14201,1.0
1.4,681,0,-1.0,-1.0,14201,1.0
1.4,691,0,-1.0,-1.0,14201,1.0
1.4,701,0,-1.0,-1.0,14201,1.0
1.4,711,0,-1.0,-1.0,14201,1.0
1.4,721,0,-1.0,-1.0,14201,1.0
1.4,731,0,-1.0,-1.0,14201,1.0
1.4,741,0,-1.0,-1.0,14201,1.0
1.4,751,0,-1.0,-1.0,14201,1.0
1.4,761,0,-1.0,-1.0,14201,1.0
1.4,771,0,-1.0,-1.0,14201,1.0
1.4,781,0,-1.0,-1.0,14201,1.0
1.4,791,0,-1.0,-1.0,14201,1.0
1.4,801,0,-1.0,-1.0,14201,1.0
1.4,811,0,-1.0,-1.0,14201,1.0
1.4,821,0,-1.0,-1.0,14201,1.0
1.4,831,0,-1.0,-1.0,14201,1.0
1.4,841,0,-1.0,-1.0,14201,1.0
1.4,851,0,-1.0,-1.0,14201,1.0
1.4,861,0,-1.0,-1.0,14201,1.0
1.4,871,0,-1.0,-1.0,14201,1.0
1.4,881,0,-1.0,-1.0,14201,1.0
1.4,891,0,-1.0,-1.0,14201,1.0
1.5,1,5542,-0.2720881881650732,0.8758770619546232,0,0.0
1.5,11,19,-0.3204232286285366,2.0528083278718277,11110,0.7823392718822618
1.5,21,14,-0.3182361533720383,2.151626430752258,13669,0.962537849447222
1.5,31,1,-0.14757986280635332,2.2800234686712497,14170,0.9978170551369622
1.5,41,0,-1.0,-1.0,14201,1.0
1.5,51,0,-1.0,-1.0,14201,1.0
1.5,61,0,-1.0,-1.0,14201,1.0
1.5,71,0,-1.0,-1.0,14201,1.0
1.5,81,0,-1.0,-1.0,14201,1.0
1.5,91,0,-1.0,-1.0,14201,1.0
1.5,101,0,-1.0,-1.0,14201,1.0
1.5,111,0,-1.0,-1.0,14201,1.0
1.5,121,0,-1.0,-1.0,14201,1.0
1.5,131,0,-1.0,-1.0,14201,1.0
1.5,141,0,-1.0,-1.0,14201,1.0
1.5,151,0,-1.0,-1.0,14201,1.0
1.5,161,0,-1.0,-1.0,14201,1.0
1.5,171,0,-1.0,-1.0,14201,1.0
1.5,181,0,-1.0,-1.0,14201,1.0
1.5,191,0,-1.0,-1.0,14201,1.0
1.5,201,0,-1.0,-1.0,14201,1.0
1.5,211,0,-1.0,-1.0,14201,1.0
1.5,221,0,-1.0,-1.0,14201,1.0
1.5,231,0,-1.0,-1.0,14201,1.0
1.5,241,0,-1.0,-1.0,14201,1.0
1.5,251,0,-1.0,-1.0,14201,1.0
1.5,261,0,-1.0,-1.0,14201,1.0
1.5,271,0,-1.0,-1.0,14201,1.0
1.5,281,0,-1.0,-1.0,14201,1.0
1.5,291,0,-1.0,-1.0,14201,1.0
1.5,301,0,-1.0,-1.0,14201,1.0
1.5,311,0,-1.0,-1.0,14201,1.0
1.5,321,0,-1.0,-1.0,14201,1.0
1.5,331,0,-1.0,-1.0,14201,1.0
1.5,341,0,-1.0,-1.0,14201,1.0
1.5,351,0,-1.0,-1.0,14201,1.0
1.5,361,0,-1.0,-1.0,14201,1.0
1.5,371,0,-1.0,-1.0,14201,1.0
1.5,381,0,-1.0,-1.0,14201,1.0
1.5,391,0,-1.0,-1.0,14201,1.0
1.5,401,0,-1.0,-1.0,14201,1.0
1.5,411,0,-1.0,-1.0,14201,1.0
1.5,421,0,-1.0,-1.0,14201,1.0
1.5,431,0,-1.0,-1.0,14201,1.0
1.5,441,0,-1.0,-1.0,14201,1.0
1.5,451,0,-1.0,-1.0,14201,1.0
1.5,461,0,-1.0,-1.0,14201,1.0
1.5,471,0,-1.0,-1.0,14201,1.0
1.5,481,0,-1.0,-1.0,14201,1.0
1.5,491,0,-1.0,-1.0,14201,1.0
1.5,501,0,-1.0,-1.0,14201,1.0
1.5,511,0,-1.0,-1.0,14201,1.0
1.5,521,0,-1.0,-1.0,14201,1.0
1.5,531,0,-1.0,-1.0,14201,1.0
1.5,541,0,-1.0,-1.0,14201,1.0
1.5,551,0,-1.0,-1.0,14201,1.0
1.5,561,0,-1.0,-1.0,14201,1.0
1.5,571,0,-1.0,-1.0,14201,1.0
1.5,581,0,-1.0,-1.0,14201,1.0
1.5,591,0,-1.0,-1.0,14201,1.0
1.5,601,0,-1.0,-1.0,14201,1.0
1.5,611,0,-1.0,-1.0,14201,1.0
1.5,621,0,-1.0,-1.0,14201,1.0
1.5,631,0,-1.0,-1.0,14201,1.0
1.5,641,0,-1.0,-1.0,14201,1.0
1.5,651,0,-1.0,-1.0,14201,1.0
1.5,661,0,-1.0,-1.0,14201,1.0
1.5,671,0,-1.0,-1.0,14201,1.0
1.5,681,0,-1.0,-1.0,14201,1.0
1.5,691,0,-1.0,-1.0,14201,1.0
1.5,701,0,-1.0,-1.0,14201,1.0
1.5,711,0,-1.0,-1.0,14201,1.0
1.5,721,0,-1.0,-1.0,14201,1.0
1.5,731,0,-1.0,-1.0,14201,1.0
1.5,741,0,-1.0,-1.0,14201,1.0
1.5,751,0,-1.0,-1.0,14201,1.0
1.5,761,0,-1.0,-1.0,14201,1.0
1.5,771,0,-1.0,-1.0,14201,1.0
1.5,781,0,-1.0,-1.0,14201,1.0
1.5,791,0,-1.0,-1.0,14201,1.0
1.5,801,0,-1.0,-1.0,14201,1.0
1.5,811,0,-1.0,-1.0,14201,1.0
1.5,821,0,-1.0,-1.0,14201,1.0
1.5,831,0,-1.0,-1.0,14201,1.0
1.5,841,0,-1.0,-1.0,14201,1.0
1.5,851,0,-1.0,-1.0,14201,1.0
1.5,861,0,-1.0,-1.0,14201,1.0
1.5,871,0,-1.0,-1.0,14201,1.0
1.5,881,0,-1.0,-1.0,14201,1.0
1.5,891,0,-1.0,-1.0,14201,1.0
1.6,1,3896,-0.3559556304715621,0.869514436230009,0,0.0
1.6,11,10,-0.23579591565048513,2.555184589792685,8375,0.589747200901345
1.6,21,14,-0.29327449579331594,2.1739332152545874,11573,0.814942609675375
1.6,31,10,-0.2874608304427603,2.28973003930942,13535,0.9531018942328006
1.6,41,2,-0.18881087016047113,2.3100290106858217,14111,0.9936624181395677
1.6,51,0,-1.0,-1.0,14201,1.0
1.6,61,0,-1.0,-1.0,14201,1.0
1.6,71,0,-1.0,-1.0,14201,1.0
1.6,81,0,-1.0,-1.0,14201,1.0
1.6,91,0,-1.0,-1.0,14201,1.0
1.6,101,0,-1.0,-1.0,14201,1.0
1.6,111,0,-1.0,-1.0,14201,1.0
1.6,121,0,-1.0,-1.0,14201,1.0
1.6,131,0,-1.0,-1.0,14201,1.0
1.6,141,0,-1.0,-1.0,14201,1.0
1.6,151,0,-1.0,-1.0,14201,1.0
1.6,161,0,-1.0,-1.0,14201,1.0
1.6,171,0,-1.0,-1.0,14201,1.0
1.6,181,0,-1.0,-1.0,14201,1.0
1.6,191,0,-1.0,-1.0,14201,1.0
1.6,201,0,-1.0,-1.0,14201,1.0
1.6,211,0,-1.0,-1.0,14201,1.0
1.6,221,0,-1.0,-1.0,14201,1.0
1.6,231,0,-1.0,-1.0,14201,1.0
1.6,241,0,-1.0,-1.0,14201,1.0
1.6,251,0,-1.0,-1.0,14201,1.0
1.6,261,0,-1.0,-1.0,14201,1.0
1.6,271,0,-1.0,-1.0,14201,1.0
1.6,281,0,-1.0,-1.0,14201,1.0
1.6,291,0,-1.0,-1.0,14201,1.0
1.6,301,0,-1.0,-1.0,14201,1.0
1.6,311,0,-1.0,-1.0,14201,1.0
1.6,321,0,-1.0,-1.0,14201,1.0
1.6,331,0,-1.0,-1.0,14201,1.0
1.6,341,0,-1.0,-1.0,14201,1.0
1.6,351,0,-1.0,-1.0,14201,1.0
1.6,361,0,-1.0,-1.0,14201,1.0
1.6,371,0,-1.0,-1.0,14201,1.0
1.6,381,0,-1.0,-1.0,14201,1.0
1.6,391,0,-1.0,-1.0,14201,1.0
1.6,401,0,-1.0,-1.0,14201,1.0
1.6,411,0,-1.0,-1.0,14201,1.0
1.6,421,0,-1.0,-1.0,14201,1.0
1.6,431,0,-1.0,-1.0,14201,1.0
1.6,441,0,-1.0,-1.0,14201,1.0
1.6,451,0,-1.0,-1.0,14201,1.0
1.6,461,0,-1.0,-1.0,14201,1.0
1.6,471,0,-1.0,-1.0,14201,1.0
1.6,481,0,-1.0,-1.0,14201,1.0
1.6,491,0,-1.0,-1.0,14201,1.0
1.6,501,0,-1.0,-1.0,14201,1.0
1.6,511,0,-1.0,-1.0,14201,1.0
1.6,521,0,-1.0,-1.0,14201,1.0
1.6,531,0,-1.0,-1.0,14201,1.0
1.6,541,0,-1.0,-1.0,14201,1.0
1.6,551,0,-1.0,-1.0,14201,1.0
1.6,561,0,-1.0,-1.0,14201,1.0
1.6,571,0,-1.0,-1.0,14201,1.0
1.6,581,0,-1.0,-1.0,14201,1.0
1.6,591,0,-1.0,-1.0,14201,1.0
1.6,601,0,-1.0,-1.0,14201,1.0
1.6,611,0,-1.0,-1.0,14201,1.0
1.6,621,0,-1.0,-1.0,14201,1.0
1.6,631,0,-1.0,-1.0,14201,1.0
1.6,641,0,-1.0,-1.0,14201,1.0
1.6,651,0,-1.0,-1.0,14201,1.0
1.6,661,0,-1.0,-1.0,14201,1.0
1.6,671,0,-1.0,-1.0,14201,1.0
1.6,681,0,-1.0,-1.0,14201,1.0
1.6,691,0,-1.0,-1.0,14201,1.0
1.6,701,0,-1.0,-1.0,14201,1.0
1.6,711,0,-1.0,-1.0,14201,1.0
1.6,721,0,-1.0,-1.0,14201,1.0
1.6,731,0,-1.0,-1.0,14201,1.0
1.6,741,0,-1.0,-1.0,14201,1.0
1.6,751,0,-1.0,-1.0,14201,1.0
1.6,761,0,-1.0,-1.0,14201,1.0
1.6,771,0,-1.0,-1.0,14201,1.0
1.6,781,0,-1.0,-1.0,14201,1.0
1.6,791,0,-1.0,-1.0,14201,1.0
1.6,801,0,-1.0,-1.0,14201,1.0
1.6,811,0,-1.0,-1.0,14201,1.0
1.6,821,0,-1.0,-1.0,14201,1.0
1.6,831,0,-1.0,-1.0,14201,1.0
1.6,841,0,-1.0,-1.0,14201,1.0
1.6,851,0,-1.0,-1.0,14201,1.0
1.6,861,0,-1.0,-1.0,14201,1.0
1.6,871,0,-1.0,-1.0,14201,1.0
1.6,881,0,-1.0,-1.0,14201,1.0
1.6,891,0,-1.0,-1.0,14201,1.0
1.7,1,2662,-0.40448054852270815,0.8597411778595889,0,0.0
1.7,11,4,-0.08504159299470658,3.6568560478767607,5764,0.4058869093725794
1.7,21,3,-0.07412827659916404,3.702265520851089,8561,0.6028448700795719
1.7,31,4,-0.15981233922006832,3.1445387933843927,10774,0.758678966269981
1.7,41,3,-0.1476185048436438,3.3277343744117314,12735,0.8967678332511795
1.7,51,2,-0.16878980231003438,3.051313382593112,13698,0.9645799591578058
1.7,61,2,-0.1779402768136277,2.5732895286679827,14022,0.9873952538553623
1.7,71,1,-0.14090752943380924,2.5003692759683562,14125,0.994648264206746
1.7,81,0,-1.0,-1.0,14201,1.0
1.7,91,0,-1.0,-1.0,14201,1.0
1.7,101,0,-1.0,-1.0,14201,1.0
1.7,111,0,-1.0,-1.0,14201,1.0
1.7,121,0,-1.0,-1.0,14201,1.0
1.7,131,0,-1.0,-1.0,14201,1.0
1.7,141,0,-1.0,-1.0,14201,1.0
1.7,151,0,-1.0,-1.0,14201,1.0
1.7,161,0,-1.0,-1.0,14201,1.0
